,School_ID,Name of School,ZIP Code,Community Area Number,Community Area Name,Ward,Police District,Long_Name,Primary_Category,Zip,Student_Count_Total,Student_Count_Low_Income,Student_Count_Special_Ed,Student_Count_Black,Student_Count_Hispanic,Student_Count_White,Student_Count_Asian,Student_Count_Native_American,Student_Count_Asian_Pacific_Islander,Student_Count_Hawaiian_Pacific_Islander,Statistics_Description,Demographic_Description,Overall_Rating,School_Latitude,School_Longitude,Location,School_Survey_Safety,Chronic_Truancy_Pct,count
390,609939,Frank L Gillespie Elementary School,60619,49,ROSELAND,6,6,Frank L Gillespie Elementary School,ES,60619,377,287,72,363,13,1,0,0,0,0,There are 377 students enrolled at GILLESPIE.  76.1% are Low Income Students.  19.1% are Diverse Learners.  0.5% are Limited English Learners.,The largest demographic at GILLESPIE is Black.  This demographic makes up 96.3% of the student population.  The second greatest demographic is Hispanic at 3.4%.,Level 2,41.725332,-87.623719,POINT (-87.623719 41.725332),1,50.9,48
391,610203,Enrico Tonti Elementary School,60629,63,GAGE PARK,14,8,Enrico Tonti Elementary School,ES,60629,802,611,110,20,769,7,0,6,0,0,There are 802 students enrolled at TONTI.  76.2% are Low Income Students.  13.7% are Diverse Learners.  51.7% are Limited English Learners.,The largest demographic at TONTI is Hispanic.  This demographic makes up 95.9% of the student population.  The second greatest demographic is Black at 2.5%.,Level 1,41.787523,-87.708179,POINT (-87.708179 41.787523),2,39.0,274
392,609810,Norman A Bridge Elementary School,60634,17,DUNNING,38,16,Norman A Bridge Elementary School,ES,60634,1084,582,142,22,609,380,48,2,0,2,There are 1084 students enrolled at BRIDGE.  53.7% are Low Income Students.  13.1% are Diverse Learners.  29.2% are Limited English Learners.,The largest demographic at BRIDGE is Hispanic.  This demographic makes up 56.2% of the student population.  The second greatest demographic is White at 35.1%.,Level 1,41.949114,-87.798669,POINT (-87.798669 41.949114),2,33.0,274
393,610048,George Manierre Elementary School,60610,8,NEAR NORTH SIDE,27,18,George Manierre Elementary School,ES,60610,253,214,37,241,11,0,0,0,0,0,There are 253 students enrolled at MANIERRE.  84.6% are Low Income Students.  14.6% are Diverse Learners.  0.4% are Limited English Learners.,The largest demographic at MANIERRE is Black.  This demographic makes up 95.3% of the student population.  The second greatest demographic is Hispanic at 4.3%.,Level 3,41.908247,-87.639827,POINT (-87.639827 41.908247),2,76.0,274
394,610293,Genevieve Melody Elementary School,60624,26,WEST GARFIELD PARK,24,11,Genevieve Melody Elementary School,ES,60624,272,232,41,262,9,1,0,0,0,0,There are 272 students enrolled at MELODY.  85.3% are Low Income Students.  15.1% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at MELODY is Black.  This demographic makes up 96.3% of the student population.  The second greatest demographic is Hispanic at 3.3%.,Level 1,41.878799,-87.724661,POINT (-87.724661 41.878799),2,16.7,274
395,610131,Ambrose Plamondon Elementary School,60608,29,NORTH LAWNDALE,28,10,Ambrose Plamondon Elementary School,ES,60608,103,83,24,24,74,4,0,1,0,0,There are 103 students enrolled at PLAMONDON.  80.6% are Low Income Students.  23.3% are Diverse Learners.  26.2% are Limited English Learners.,The largest demographic at PLAMONDON is Hispanic.  This demographic makes up 71.8% of the student population.  The second greatest demographic is Black at 23.3%.,Level 1,41.860259,-87.692526,POINT (-87.692526 41.860259),3,35.9,193
396,610059,Oscar F Mayer Elementary School,60614,7,LINCOLN PARK,32,18,Oscar Mayer Magnet School,ES,60614,673,60,51,56,68,453,37,4,0,8,There are 673 students enrolled at MAYER.  8.9% are Low Income Students.  7.6% are Diverse Learners.  1.9% are Limited English Learners.,The largest demographic at MAYER is White.  This demographic makes up 67.3% of the student population.  The second greatest demographic is Hispanic at 10.1%.,Level 1+,41.923204,-87.657287,POINT (-87.657287 41.923204),4,14.5,49
397,609959,John Charles Haines Elementary School,60616,34,ARMOUR SQUARE,25,9,John Charles Haines Elementary School,ES,60616,526,400,22,66,17,2,439,1,0,0,There are 526 students enrolled at HAINES.  76% are Low Income Students.  4.2% are Diverse Learners.  31.6% are Limited English Learners.,The largest demographic at HAINES is Asian.  This demographic makes up 83.5% of the student population.  The second greatest demographic is Black at 12.5%.,Level 1+,41.849958,-87.633806,POINT (-87.633806 41.849958),2,7.1,274
398,609977,Woodlawn Community Elementary School,60637,42,WOODLAWN,5,3,Woodlawn Community Elementary School,ES,60637,181,123,11,181,0,0,0,0,0,0,There are 181 students enrolled at WOODLAWN.  68% are Low Income Students.  6.1% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at WOODLAWN is Black.  This demographic makes up 100% of the student population.,Level 1,41.773366,-87.594392,POINT (-87.594392 41.773366),3,66.7,193
399,610313,Jose De Diego Elementary Community Academy,60622,24,WEST TOWN,1,14,Jose De Diego Elementary Community Academy,ES,60622,418,339,90,108,285,16,1,0,0,0,There are 418 students enrolled at DE DIEGO.  81.1% are Low Income Students.  21.5% are Diverse Learners.  14.6% are Limited English Learners.,The largest demographic at DE DIEGO is Hispanic.  This demographic makes up 68.2% of the student population.  The second greatest demographic is Black at 25.8%.,Level 2,41.905294,-87.685756,POINT (-87.685756 41.905294),2,65.8,274
400,610124,Harold Washington Elementary School,60619,47,BURNSIDE,8,4,Harold Washington Elementary School,ES,60619,248,187,25,235,10,0,0,0,0,1,There are 248 students enrolled at WASHINGTON H ES.  75.4% are Low Income Students.  10.1% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at WASHINGTON H ES is Black.  This demographic makes up 94.8% of the student population.  The second greatest demographic is Hispanic at 4%.,Level 2,41.728534,-87.596257,POINT (-87.596257 41.728534),4,38.3,49
401,610033,LaSalle Elementary Language Academy,60614,7,LINCOLN PARK,43,18,LaSalle Elementary Language Academy,ES,60614,489,167,58,176,91,163,32,0,0,0,There are 489 students enrolled at LASALLE.  34.2% are Low Income Students.  11.9% are Diverse Learners.  1.8% are Limited English Learners.,The largest demographic at LASALLE is Black.  This demographic makes up 36% of the student population.  The second greatest demographic is White at 33.3%.,Level 1+,41.9139,-87.637565,POINT (-87.637565 41.9139),3,30.5,193
402,609859,DeWitt Clinton Elementary School,60659,2,WEST RIDGE,50,24,DeWitt Clinton Elementary School,ES,60659,1005,769,88,146,271,125,445,12,0,0,There are 1005 students enrolled at CLINTON.  76.5% are Low Income Students.  8.8% are Diverse Learners.  62.5% are Limited English Learners.,The largest demographic at CLINTON is Asian.  This demographic makes up 44.3% of the student population.  The second greatest demographic is Hispanic at 27%.,Level 1+,41.992541,-87.69836,POINT (-87.69836 41.992541),3,39.6,193
403,609912,James B Farnsworth Elementary School,60630,11,JEFFERSON PARK,45,16,James B Farnsworth Elementary School,ES,60630,473,253,133,16,207,168,69,1,0,0,There are 473 students enrolled at FARNSWORTH.  53.5% are Low Income Students.  28.1% are Diverse Learners.  41% are Limited English Learners.,The largest demographic at FARNSWORTH is Hispanic.  This demographic makes up 43.8% of the student population.  The second greatest demographic is White at 35.5%.,Level 1,41.97979,-87.766072,POINT (-87.766072 41.97979),3,27.8,193
404,610513,Air Force Academy High School,60609,34,ARMOUR SQUARE,11,9,Air Force Academy High School,HS,60609,142,117,14,79,54,7,1,0,0,1,There are 142 students enrolled at AIR FORCE HS.  82.4% are Low Income Students.  9.9% are Diverse Learners.  16.9% are Limited English Learners.,The largest demographic at AIR FORCE HS is Black.  This demographic makes up 55.6% of the student population.  The second greatest demographic is Hispanic at 38%.,Level 2+,41.828145,-87.632757,POINT (-87.632757 41.828145),2,60.3,274
405,610111,John Palmer Elementary School,60630,14,ALBANY PARK,39,17,John Palmer Elementary School,ES,60630,731,434,104,16,312,252,117,1,0,9,There are 731 students enrolled at PALMER.  59.4% are Low Income Students.  14.2% are Diverse Learners.  38.3% are Limited English Learners.,The largest demographic at PALMER is Hispanic.  This demographic makes up 42.7% of the student population.  The second greatest demographic is White at 34.5%.,Level 1+,41.973289,-87.739213,POINT (-87.739213 41.973289),3,28.1,193
406,609909,Edward Everett Elementary School,60608,59,MCKINLEY PARK,11,9,Edward Everett Elementary School,ES,60608,118,77,26,2,97,6,9,0,0,0,There are 118 students enrolled at EVERETT.  65.3% are Low Income Students.  22% are Diverse Learners.  44.9% are Limited English Learners.,The largest demographic at EVERETT is Hispanic.  This demographic makes up 82.2% of the student population.  The second greatest demographic is Asian at 7.6%.,Level 1,41.831555,-87.68131,POINT (-87.68131 41.831555),2,14.3,274
407,610195,Elizabeth H Sutherland Elementary School,60643,72,BEVERLY,19,22,Elizabeth H Sutherland Elementary School,ES,60643,575,178,78,300,68,179,2,2,0,0,There are 575 students enrolled at SUTHERLAND.  31% are Low Income Students.  13.6% are Diverse Learners.  0.3% are Limited English Learners.,The largest demographic at SUTHERLAND is Black.  This demographic makes up 52.2% of the student population.  The second greatest demographic is White at 31.1%.,Level 1+,41.711445,-87.676821,POINT (-87.676821 41.711445),4,22.3,49
408,609774,Louisa May Alcott Elementary School,60614,7,LINCOLN PARK,43,19,Louisa May Alcott College Preparatory ES,ES,60614,602,62,68,32,91,351,77,2,0,1,There are 602 students enrolled at ALCOTT ES.  10.3% are Low Income Students.  11.3% are Diverse Learners.  4.5% are Limited English Learners.,The largest demographic at ALCOTT ES is White.  This demographic makes up 58.3% of the student population.  The second greatest demographic is Hispanic at 15.1%.,Level 1,41.92985,-87.646413,POINT (-87.646413 41.92985),4,11.6,49
409,610295,Thomas J Higgins Elementary Community Academy,60643,53,WEST PULLMAN,34,5,Thomas J Higgins Elementary Community Academy,ES,60643,262,215,31,244,18,0,0,0,0,0,There are 262 students enrolled at HIGGINS.  82.1% are Low Income Students.  11.8% are Diverse Learners.  1.9% are Limited English Learners.,The largest demographic at HIGGINS is Black.  This demographic makes up 93.1% of the student population.  The second greatest demographic is Hispanic at 6.9%.,Level 2+,41.681031,-87.646994,POINT (-87.646994 41.681031),2,60.4,274
410,610089,John B Murphy Elementary School,60618,16,IRVING PARK,35,17,John B Murphy Elementary School,ES,60618,491,240,83,20,288,154,11,2,0,1,There are 491 students enrolled at MURPHY.  48.9% are Low Income Students.  16.9% are Diverse Learners.  32% are Limited English Learners.,The largest demographic at MURPHY is Hispanic.  This demographic makes up 58.7% of the student population.  The second greatest demographic is White at 31.4%.,Level 1,41.950078,-87.716832,POINT (-87.716832 41.950078),3,33.1,193
411,610194,Charles Sumner  Math & Science Community Acad Elementary School,60624,26,WEST GARFIELD PARK,24,11,Charles Sumner  Math & Science Community Acad ES,ES,60624,203,166,25,201,1,1,0,0,0,0,There are 203 students enrolled at SUMNER.  81.8% are Low Income Students.  12.3% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at SUMNER is Black.  This demographic makes up 99% of the student population.  The second greatest demographic is White at 0.5%.,Level 1,41.870828,-87.733524,POINT (-87.733524 41.870828),2,31.9,274
412,610219,George Washington Elementary School,60617,52,EAST SIDE,10,4,George Washington Elementary School,ES,60617,637,439,92,29,571,31,4,1,0,0,There are 637 students enrolled at WASHINGTON G ES.  68.9% are Low Income Students.  14.4% are Diverse Learners.  15.7% are Limited English Learners.,The largest demographic at WASHINGTON G ES is Hispanic.  This demographic makes up 89.6% of the student population.  The second greatest demographic is White at 4.9%.,Level 2+,41.688131,-87.536015,POINT (-87.536015 41.688131),5,41.0,19
413,610155,Sauganash Elementary School,60646,12,FOREST GLEN,39,17,Sauganash Elementary School,ES,60646,601,112,58,8,125,295,134,0,0,1,There are 601 students enrolled at SAUGANASH.  18.6% are Low Income Students.  9.7% are Diverse Learners.  14.6% are Limited English Learners.,The largest demographic at SAUGANASH is White.  This demographic makes up 49.1% of the student population.  The second greatest demographic is Asian at 22.3%.,Level 1+,41.991169,-87.745951,POINT (-87.745951 41.991169),4,13.4,49
414,610323,New Millennium High School of Health at Bowen,60617,46,SOUTH CHICAGO,7,4,Bowen High School,HS,60617,193,173,65,146,41,5,0,0,0,0,There are 193 students enrolled at BOWEN HS.  89.6% are Low Income Students.  33.7% are Diverse Learners.  8.8% are Limited English Learners.,The largest demographic at BOWEN HS is Black.  This demographic makes up 75.6% of the student population.  The second greatest demographic is Hispanic at 21.2%.,Level 2,41.734627,-87.55755,POINT (-87.55755 41.734627),2,69.9,274
415,610230,Wildwood Elementary School,60646,12,FOREST GLEN,41,16,Wildwood IB World Magnet School,ES,60646,467,75,60,20,95,277,40,0,0,0,There are 467 students enrolled at WILDWOOD.  16.1% are Low Income Students.  12.8% are Diverse Learners.  8.1% are Limited English Learners.,The largest demographic at WILDWOOD is White.  This demographic makes up 59.3% of the student population.  The second greatest demographic is Hispanic at 20.3%.,Level 1+,42.007491,-87.778345,POINT (-87.778345 42.007491),3,10.9,193
416,609964,John H Hamline Elementary School,60609,61,NEW CITY,20,9,John H Hamline Elementary School,ES,60609,532,445,109,41,481,6,1,1,0,0,There are 532 students enrolled at HAMLINE.  83.6% are Low Income Students.  20.5% are Diverse Learners.  60% are Limited English Learners.,The largest demographic at HAMLINE is Hispanic.  This demographic makes up 90.4% of the student population.  The second greatest demographic is Black at 7.7%.,Level 2+,41.807242,-87.661175,POINT (-87.661175 41.807242),2,54.8,274
417,610300,Oliver S Westcott Elementary School,60620,44,CHATHAM,21,6,Oliver S Westcott Elementary School,ES,60620,415,354,78,401,12,1,0,1,0,0,There are 415 students enrolled at WESTCOTT.  85.3% are Low Income Students.  18.8% are Diverse Learners.  1.2% are Limited English Learners.,The largest demographic at WESTCOTT is Black.  This demographic makes up 96.6% of the student population.  The second greatest demographic is Hispanic at 2.9%.,Level 2,41.748868,-87.634751,POINT (-87.634751 41.748868),2,48.3,274
418,609876,Nathan S Davis Elementary School,60632,58,BRIGHTON PARK,14,9,Nathan S Davis Elementary School,ES,60632,514,412,93,10,486,11,5,1,0,0,There are 514 students enrolled at DAVIS N.  80.2% are Low Income Students.  18.1% are Diverse Learners.  57.2% are Limited English Learners.,The largest demographic at DAVIS N is Hispanic.  This demographic makes up 94.6% of the student population.  The second greatest demographic is White at 2.1%.,Level 2,41.821852,-87.700202,POINT (-87.700202 41.821852),2,41.6,274
